ms_today;input_voltage;temp_mos_max;temp_mos_1;temp_mos_2;temp_mos_3;temp_motor;current_motor;current_in;d_axis_current;q_axis_current;erpm;duty_cycle;amp_hours_used;amp_hours_charged;watt_hours_used;watt_hours_charged;tachometer;tachometer_abs;encoder_position;fault_code;vesc_id;d_axis_voltage;q_axis_voltage;ms_today_setup;amp_hours_setup;amp_hours_charged_setup;watt_hours_setup;watt_hours_charged_setup;battery_level;battery_wh_tot;current_in_setup;current_motor_setup;speed_meters_per_sec;tacho_meters;tacho_abs_meters;num_vescs;ms_today_imu;roll;pitch;yaw;accX;accY;accZ;gyroX;gyroY;gyroZ;gnss_posTime;gnss_lat;gnss_lon;gnss_alt;gnss_gVel;gnss_vVel;gnss_hAcc;gnss_vAcc;
23563085;48.4;56.2;0;0;0;-83.2;39.46;9.8;-0.01;39.45;4338;0.303;1.1292;0.1284;54.8954;6.383;640383;648945;41.3378;0;61;0.224;8.016;23563019;1.1289;0.1284;54.8796;6.383;0.859;408.761;9.54;39.39;2.08;3284.61;3328.53;1;23563020;-0.171008;0.0289509;1.34916;-0.100251;0.218217;1.00209;13.8297;4.60883;14.129;23563000;-37.71146335;145.03634139;86.57875224;0.78283093;0.00000000;4.73806598;3.37272409;
23563182;48.5;56.2;0;0;0;-82.9;36.83;9.45;-0.04;36.78;4563;0.294;1.1295;0.1284;54.907;6.383;640425;648987;73.8214;0;61;0.208;8.284;23563086;1.1292;0.1284;54.8954;6.383;0.858;408.207;9.87;38.52;2.227;3284.88;3328.8;1;23563086;-0.150425;0.0384416;1.29031;0.0149995;-0.0887406;1.00691;-25.6733;6.63273;32.969;23563000;-37.71146335;145.03634139;86.57875224;0.78283093;0.00000000;4.73806598;3.37272409;
23563235;48.5;56.2;0;0;0;-83.5;31.51;8.04;0.01;31.52;4685;0.304;1.1296;0.1284;54.9135;6.383;640453;649015;96.2036;0;61;0.316;8.251;23563182;1.1295;0.1284;54.907;6.383;0.857;407.824;7.69;30.83;2.341;3285.09;3329.01;1;23563182;-0.0773936;0.0428686;1.24436;-0.0082038;-0.278699;1.01117;-20.2509;4.46069;23.7023;23563000;-37.71146335;145.03634139;86.57875224;0.78283093;0.00000000;4.73806598;3.37272409;
23563331;48.4;56.2;0;0;0;-83.4;32.64;8.52;0.01;32.64;4825;0.309;1.1298;0.1284;54.9238;6.383;640497;649059;130.259;0;61;0.253;8.432;23563235;1.1296;0.1284;54.9135;6.383;0.857;407.69;8.37;31.35;2.403;3285.24;3329.15;1;23563236;-0.0287008;0.0391972;1.22691;-0.0340242;-0.292262;1.01167;-8.83156;2.84748;10.9398;23563000;-37.71146335;145.03634139;86.57875224;0.78283093;0.00000000;4.73806598;3.37272409;
23563386;48.5;56.1;0;0;0;-83.4;29.98;7.77;-0.01;29.97;4884;0.308;1.1299;0.1284;54.9301;6.383;640526;649088;153.281;0;61;0.315;8.392;23563331;1.1298;0.1284;54.9238;6.383;0.856;407.434;8.23;31.47;2.476;3285.46;3329.38;1;23563331;-0.0129263;0.0334461;1.22161;-0.000145842;0.0773439;1.016;4.94663;3.78735;1.99997;23563000;-37.71146335;145.03634139;86.57875224;0.78283093;0.00000000;4.73806598;3.37272409;
23563482;48.3;56.2;0;0;0;-83.5;33.78;9.14;0.03;33.81;5001;0.321;1.1302;0.1284;54.9411;6.383;640572;649134;188.421;0;61;0.166;8.724;23563386;1.1299;0.1284;54.9301;6.383;0.856;407.322;8.03;31.06;2.505;3285.61;3329.53;1;23563386;-0.0168241;0.0289464;1.21847;-0.0168844;-0.0531754;1.01385;2.20959;2.56311;3.29719;23563000;-37.71146335;145.03634139;86.57875224;0.78283093;0.00000000;4.73806598;3.37272409;
23563535;48.3;56.2;0;0;0;-83.8;37.4;10.63;0.09;37.43;5135;0.344;1.1303;0.1284;54.9495;6.383;640603;649165;213.008;0;61;-0.005;9.151;23563482;1.1302;0.1284;54.9411;6.383;0.855;406.993;9.86;35.94;2.566;3285.84;3329.76;1;23563482;-0.0182523;0.027281;1.21537;-0.0852112;-0.0339165;1.01914;11.1311;-4.33792;4.77884;23563000;-37.71146335;145.03634139;86.57875224;0.78283093;0.00000000;4.73806598;3.37272409;
23563631;48.3;56.2;0;0;0;-84.5;36.53;10.71;0;36.5;5410;0.346;1.1306;0.1284;54.9625;6.383;640652;649214;251.265;0;61;-0.052;9.454;23563536;1.1303;0.1284;54.9495;6.383;0.855;406.687;11.51;39.5;2.635;3286;3329.92;1;23563538;-0.0244704;0.0302934;1.20618;-0.0951537;0.0308368;1.01946;10.502;4.55878;10.093;23563000;-37.71146335;145.03634139;86.57875224;0.78283093;0.00000000;4.73806598;3.37272409;
23563715;48.4;56.2;0;0;0;-84.2;31.33;9.08;-0.09;31.28;5517;0.34;1.1308;0.1284;54.97;6.383;640686;649248;277.418;0;61;0.106;9.372;23563631;1.1306;0.1284;54.9625;6.383;0.854;406.21;10.33;35.11;2.776;3286.26;3330.18;1;23563631;-0.0251573;0.0375285;1.1927;-0.0841939;0.0494075;1.01358;-13.4825;1.51717;6.36122;23563000;-37.71146335;145.03634139;86.57875224;0.78283093;0.00000000;4.73806598;3.37272409;
23563780;48.3;56.2;0;0;0;-83;32.07;9.55;0.08;32.09;5679;0.36;1.131;0.1284;54.9814;6.383;640737;649299;317.514;0;61;0.028;9.603;23563715;1.1308;0.1284;54.97;6.383;0.853;406.005;9.08;31.09;2.831;3286.43;3330.35;1;23563716;-0.00412647;0.0333214;1.18268;0.0102441;-0.0825588;1.01182;-25.1986;-1.90872;9.26487;23563000;-37.71146335;145.03634139;86.57875224;0.78283093;0.00000000;4.73806598;3.37272409;
23563836;48.3;56.2;0;0;0;-84;33.5;10.23;-0.02;33.48;5797;0.37;1.1312;0.1284;54.9897;6.383;640773;649335;345.425;0;61;-0.06;9.857;23563814;1.1311;0.1284;54.9856;6.383;0.852;405.518;9.95;32.86;2.94;3286.78;3330.7;1;23563814;0.0469052;0.0237171;1.18066;0.103833;-0.149958;1.01314;8.01481;-2.41974;-4.80203;23563000;-37.71146335;145.03634139;86.57875224;0.78283093;0.00000000;4.73806598;3.37272409;
23563932;48.5;56.2;0;0;0;-84.2;31.04;9.63;-0.08;30.97;6027;0.354;1.1314;0.1284;55.0016;6.383;640827;649389;27.531;0;61;-0.014;10.028;23563899;1.1313;0.1284;54.998;6.383;0.851;405.12;9.04;29.29;3.045;3287.06;3330.97;1;23563899;0.0256594;0.0242181;1.18835;0.0439408;0.0505318;1.00891;7.85797;-1.81186;-3.89015;23563000;-37.71146335;145.03634139;86.57875224;0.78283093;0.00000000;4.73806598;3.37272409;
23563985;48.3;56.2;0;0;0;-84.1;22.25;6.87;0.18;22.34;6122;0.377;1.1315;0.1284;55.0068;6.383;640864;649426;56.4869;0;61;0.247;9.782;23563899;1.1313;0.1284;54.998;6.383;0.851;405.12;9.04;29.29;3.045;3287.06;3330.97;1;23563899;0.0256594;0.0242181;1.18835;0.0439408;0.0505318;1.00891;7.85797;-1.81186;-3.89015;23563000;-37.71146335;145.03634139;86.57875224;0.78283093;0.00000000;4.73806598;3.37272409;
23564081;48.2;56.2;0;0;0;-84.9;37.13;12.22;0.03;37.15;6249;0.394;1.1318;0.1284;55.0214;6.383;640920;649482;100.402;0;61;-0.351;10.578;23563985;1.1315;0.1284;55.0068;6.383;0.851;405.067;11.27;35.31;3.14;3287.35;3331.27;1;23563985;0.0225017;0.00871947;1.19052;0.0172692;-0.440943;0.994685;15.063;-4.38423;-0.629727;23564000;-37.71148120;145.03633181;86.73763590;1.37099144;0.00000000;4.73686398;3.37441205;
23564133;47.9;56.3;0;0;0;-83.7;44;15.58;0.23;44.07;6459;0.427;1.1321;0.1284;55.0336;6.383;640960;649522;131.204;0;61;-0.859;11.3;23564081;1.1318;0.1284;55.0214;6.383;0.85;404.517;12.91;39.04;3.206;3287.64;3331.55;1;23564081;-0.00875469;0.011168;1.1877;-0.102174;0.0747348;1.01088;6.38889;-8.19028;7.39733;23564000;-37.71148120;145.03633181;86.73763590;1.37099144;0.00000000;4.73686398;3.37441205;
23564232;48.2;56.3;0;0;0;-83.3;35.95;12.65;-0.17;35.86;6796;0.413;1.1324;0.1284;55.0493;6.383;641022;649584;179.246;0;61;-0.506;11.325;23564135;1.1321;0.1284;55.0336;6.383;0.849;403.886;16.77;46.14;3.314;3287.84;3331.76;1;23564136;-0.00992497;0.0175795;1.17669;-0.216586;0.0976439;1.02257;-3.77686;-1.72684;9.7151;23564000;-37.71148120;145.03633181;86.73763590;1.37099144;0.00000000;4.73686398;3.37441205;
23564286;48.4;56.2;0;0;0;-83;31.57;11.1;-0.17;31.47;6931;0.401;1.1326;0.1284;55.0585;6.383;641064;649626;212.365;0;61;-0.317;11.332;23564232;1.1324;0.1284;55.0493;6.383;0.848;403.26;11.84;33.31;3.488;3288.15;3332.07;1;23564232;0.0163497;0.0205424;1.1592;-0.0765994;-0.114567;1.02239;-20.9072;2.78338;12.0676;23564000;-37.71148120;145.03633181;86.73763590;1.37099144;0.00000000;4.73686398;3.37441205;
23564383;48.4;56.3;0;0;0;-82.2;26.12;9.03;0.02;26.12;7025;0.404;1.1328;0.1284;55.0694;6.383;641127;649689;261.751;0;61;-0.06;11.157;23564286;1.1326;0.1284;55.0585;6.383;0.847;402.962;8.39;25;3.556;3288.37;3332.29;1;23564286;0.0461955;0.0162523;1.14897;0.108975;-0.136894;1.02164;-9.58432;3.53491;5.04933;23564000;-37.71148120;145.03633181;86.73763590;1.37099144;0.00000000;4.73686398;3.37441205;
23564467;48.4;56.3;0;0;0;-82.6;27.52;9.68;0.03;27.54;7100;0.42;1.133;0.1284;55.0772;6.383;641170;649732;295.162;0;61;-0.149;11.349;23564384;1.1328;0.1284;55.0694;6.383;0.846;402.765;9.02;26.08;3.603;3288.7;3332.62;1;23564384;0.0581686;0.00621101;1.14869;0.133113;-0.154669;1.01155;20.0469;5.14419;-3.16248;23564000;-37.71148120;145.03633181;86.73763590;1.37099144;0.00000000;4.73686398;3.37441205;
23564531;48.2;56.3;0;0;0;-82.1;31.38;11.4;0.1;31.41;7225;0.43;1.1333;0.1284;55.0907;6.383;641235;649798;346.035;0;61;-0.399;11.673;23564467;1.133;0.1284;55.0772;6.383;0.846;402.599;10.32;28;3.642;3288.92;3332.84;1;23564467;0.0329208;0.0078464;1.15152;-0.0271916;0.149841;1.00351;3.65307;3.00185;-0.922197;23564000;-37.71148120;145.03633181;86.73763590;1.37099144;0.00000000;4.73686398;3.37441205;
23564586;48.1;56.3;0;0;0;-82.7;34.64;13.03;0.11;34.67;7356;0.462;1.1335;0.1284;55.101;6.383;641280;649842;20.7094;0;61;-0.644;12.056;23564532;1.1333;0.1284;55.0907;6.383;0.845;402.15;12.22;33.12;3.707;3289.25;3333.17;1;23564532;0.0297114;0.0097374;1.15398;-0.0578132;-0.067745;1.01059;2.27062;-3.58396;-3.13059;23564000;-37.71148120;145.03633181;86.73763590;1.37099144;0.00000000;4.73686398;3.37441205;
23564684;48.3;56.3;0;0;0;-83.6;31.31;11.86;-0.14;31.24;7601;0.435;1.1338;0.1284;55.1156;6.383;641349;649911;74.3307;0;61;-0.51;12.194;23564586;1.1335;0.1284;55.101;6.383;0.844;401.744;15.01;38.12;3.775;3289.48;3333.4;1;23564586;0.0200864;0.00948285;1.15594;-0.0505067;-0.0607356;1.01647;11.2235;-0.176576;0.762428;23564000;-37.71148120;145.03633181;86.73763590;1.37099144;0.00000000;4.73686398;3.37441205;
23564736;48.2;56.3;0;0;0;-83.9;28.85;10.93;0.09;28.88;7662;0.451;1.134;0.1284;55.1243;6.383;641395;649957;110.474;0;61;-0.389;12.176;23564684;1.1338;0.1284;55.1156;6.383;0.843;401.242;10.26;27.88;3.899;3289.84;3333.76;1;23564684;0.012322;0.0150404;1.14885;-0.076466;-0.071169;1.01374;-10.2511;-0.549706;3.30257;23564000;-37.71148120;145.03633181;86.73763590;1.37099144;0.00000000;4.73686398;3.37441205;
23564832;48.1;56.3;0;0;0;-84;33.1;12.98;0.08;33.12;7834;0.473;1.1343;0.1284;55.1397;6.383;641466;650028;165.585;0;61;-0.698;12.572;23564736;1.134;0.1284;55.1243;6.383;0.843;400.993;12.09;31.84;3.931;3290.07;3333.99;1;23564736;0.0281585;0.00663037;1.14625;0.0461776;-0.0982353;1.02006;-12.98;-2.9243;1.1765;23564000;-37.71148120;145.03633181;86.73763590;1.37099144;0.00000000;4.73686398;3.37441205;
23564886;48.3;56.3;0;0;0;-84.4;31.25;12.43;-0.28;31.13;8026;0.454;1.1345;0.1284;55.1501;6.383;641515;650077;203.706;0;61;-0.637;12.815;23564832;1.1343;0.1284;55.1397;6.383;0.842;400.412;14.68;35.72;4.02;3290.44;3334.36;1;23564832;0.0458377;0.00974922;1.15054;-0.291139;-0.135982;1.02511;15.145;-1.49664;-7.58182;23564000;-37.71148120;145.03633181;86.73763590;1.37099144;0.00000000;4.73686398;3.37441205;
23564983;48.4;56.3;0;0;0;-83.9;21.24;8.2;-0.03;21.21;8145;0.452;1.1347;0.1284;55.1601;6.383;641589;650151;261.176;0;61;-0.046;12.485;23564886;1.1345;0.1284;55.1501;6.383;0.841;400.072;9.02;23.72;4.118;3290.69;3334.61;1;23564886;0.0200492;0.0168461;1.15771;0.254182;0.135081;1.01593;13.2792;2.45952;-3.48872;23564000;-37.71148120;145.03633181;86.73763590;1.37099144;0.00000000;4.73686398;3.37441205;
23565035;48.1;56.3;0;0;0;-83.8;27.71;11.12;0.29;27.8;8201;0.489;1.1349;0.1284;55.1687;6.383;641638;650200;299.648;0;61;-0.476;12.865;23564983;1.1347;0.1284;55.1601;6.383;0.841;400.03;8.6;21.44;4.179;3291.06;3334.98;1;23564983;-0.00706591;0.00403504;1.15358;0.0366043;0.0402081;1.00305;-9.55705;0.349948;9.13404;23564000;-37.71148120;145.03633181;86.73763590;1.37099144;0.00000000;4.73686398;3.37441205;
23565133;48.3;56.3;0;0;0;-84.6;27.11;11;-0.13;27.06;8402;0.471;1.1352;0.1284;55.1822;6.383;641714;650276;358.837;0;61;-0.465;13.078;23565035;1.1349;0.1284;55.1687;6.383;0.84;399.816;13.19;31.83;4.207;3291.32;3335.24;1;23565035;0.0129491;0.00416046;1.14186;-0.041648;-0.188976;1.00013;-6.1555;0.348597;9.63012;23565000;-37.71151174;145.03631255;86.61445857;2.56930788;0.00000000;4.73586503;3.37581389;
23565186;48.4;56.3;0;0;0;-84;23.1;9.28;-0.06;23.07;8462;0.469;1.1353;0.1284;55.1898;6.383;641765;650327;38.625;0;61;-0.228;12.983;23565133;1.1352;0.1284;55.1822;6.383;0.84;399.493;9.63;24.01;4.31;3291.71;3335.63;1;23565133;0.0281051;0.0102397;1.13022;-0.0826949;-0.073498;1.00055;-3.91682;4.26641;5.38942;23565000;-37.71151174;145.03631255;86.61445857;2.56930788;0.00000000;4.73586503;3.37581389;
23565283;48.3;56.3;0;0;0;-84.8;24.05;9.85;0.04;24.06;8598;0.481;1.1356;0.1284;55.2016;6.383;641843;650405;99.0658;0;61;-0.319;13.21;23565186;1.1353;0.1284;55.1898;6.383;0.839;399.394;9.23;22.73;4.341;3291.97;3335.89;1;23565186;0.0346993;0.00571652;1.12623;0.164477;0.111904;1.00337;-22.6375;-0.910639;1.36373;23565000;-37.71151174;145.03631255;86.61445857;2.56930788;0.00000000;4.73586503;3.37581389;
23565335;48.4;56.3;0;0;0;-84.7;24.24;10.07;-0.05;24.2;8716;0.477;1.1357;0.1284;55.2098;6.383;641896;650458;140.121;0;61;-0.363;13.43;23565283;1.1356;0.1284;55.2016;6.383;0.839;399.213;9.87;24.19;4.411;3292.36;3336.28;1;23565283;0.0716936;0.00423582;1.13177;-0.0261299;-0.137818;1.00219;-14.8986;1.99162;-10.977;23565000;-37.71151174;145.03631255;86.61445857;2.56930788;0.00000000;4.73586503;3.37581389;
23565432;48.4;56.3;0;0;0;-84.1;20.45;8.44;0;20.44;8819;0.482;1.1359;0.1284;55.2201;6.383;641975;650537;202.09;0;61;-0.133;13.349;23565335;1.1357;0.1284;55.2098;6.383;0.839;399.075;8.46;21.24;4.471;3292.64;3336.56;1;23565336;0.0780879;0.00772828;1.15016;0.0572068;-0.115409;1.00514;18.4781;3.11839;-21.3073;23565000;-37.71151174;145.03631255;86.61445857;2.56930788;0.00000000;4.73586503;3.37581389;
23565486;48.6;56.3;0;0;0;-84.3;16.66;6.75;-0.23;16.55;8859;0.471;1.1361;0.1284;55.2259;6.383;642028;650590;243.826;0;61;0.121;13.2;23565432;1.1359;0.1284;55.2201;6.383;0.839;399.047;8.98;21.29;4.523;3293.05;3336.97;1;23565432;0.0200707;0.00856596;1.17785;-0.0606436;0.173786;1.00492;8.824;7.60854;-11.5848;23565000;-37.71151174;145.03631255;86.61445857;2.56930788;0.00000000;4.73586503;3.37581389;
23565583;48.5;56.3;0;0;0;-84.3;18.14;7.47;0.08;18.16;8852;0.471;1.1362;0.1284;55.2347;6.383;642108;650670;305.803;0;61;-0.012;13.282;23565486;1.1361;0.1284;55.2259;6.383;0.839;399.147;4.44;11.39;4.544;3293.32;3337.24;1;23565486;7.15944e-05;0.00785278;1.18693;0.148558;0.0679021;0.998981;-7.42343;8.63301;-6.76499;23565000;-37.71151174;145.03631255;86.61445857;2.56930788;0.00000000;4.73586503;3.37581389;
23565635;48.4;56.3;0;0;0;-84;19.85;8.24;0.06;19.86;8891;0.487;1.1364;0.1284;55.2413;6.383;642162;650724;347.724;0;61;-0.106;13.425;23565583;1.1362;0.1284;55.2347;6.383;0.839;399.233;7.11;17.5;4.54;3293.73;3337.65;1;23565583;-0.00197515;0.00973708;1.1998;0.0413638;0.0191665;1.00972;-4.49179;2.04559;-8.38146;23565000;-37.71151174;145.03631255;86.61445857;2.56930788;0.00000000;4.73586503;3.37581389;
23565756;48.5;56.3;0;0;0;-85.1;18.05;7.48;-0.05;18.02;8988;0.478;1.1366;0.1284;55.2505;6.383;642243;650805;50.7799;0;61;-0.004;13.462;23565635;1.1364;0.1284;55.2413;6.383;0.839;399.236;7.94;19.35;4.562;3294;3337.92;1;23565635;0.00310459;0.00935721;1.20822;-0.119956;0.0190235;1.01392;-12.8098;3.26549;-8.08427;23565000;-37.71151174;145.03631255;86.61445857;2.56930788;0.00000000;4.73586503;3.37581389;
23565816;48.5;56.3;0;0;0;-85;16.18;6.72;0;16.17;9053;0.49;1.1367;0.1284;55.2586;6.383;642324;650886;114.499;0;61;0.098;13.467;23565756;1.1366;0.1284;55.2505;6.383;0.839;399.323;6.51;15.21;4.611;3294.42;3338.34;1;23565756;0.0187496;0.0160324;1.22703;0.105897;-0.0594785;1.00582;-8.51132;0.546745;-18.3114;23565000;-37.71151174;145.03631255;86.61445857;2.56930788;0.00000000;4.73586503;3.37581389;
23565883;48.5;56.3;0;0;0;-85.2;17.51;7.41;0;17.49;9158;0.496;1.1369;0.1284;55.2647;6.383;642380;650942;157.603;0;61;-0.005;13.722;23565816;1.1367;0.1284;55.2586;6.383;0.84;399.494;6.72;16.84;4.644;3294.84;3338.76;1;23565816;0.0130862;0.0134596;1.26322;0.0990658;-0.0375052;1.00363;28.1083;0.749667;-25.5889;23565000;-37.71151174;145.03631255;86.61445857;2.56930788;0.00000000;4.73586503;3.37581389;
23565936;48.8;56.3;0;0;0;-84.4;7.3;2.89;-0.24;7.17;9170;0.461;1.1369;0.1284;55.2674;6.383;642435;650997;200.683;0;61;0.634;13.139;23565884;1.1369;0.1284;55.2647;6.383;0.84;399.556;6.53;15.32;4.698;3295.13;3339.04;1;23565884;-0.0366015;0.0212733;1.28694;-0.162227;0.368263;1.00518;22.0591;4.69495;-17.5018;23565000;-37.71151174;145.03631255;86.61445857;2.56930788;0.00000000;4.73586503;3.37581389;
23566033;48.6;56.3;0;0;0;-84;9.58;3.86;0.09;9.61;9038;0.465;1.137;0.1284;55.2718;6.383;642516;651078;263.575;0;61;0.483;13.063;23565936;1.1369;0.1284;55.2674;6.383;0.841;399.93;1.44;4.14;4.704;3295.41;3339.33;1;23565936;-0.0744973;0.010407;1.29677;0.225313;0.251848;1.00315;14.2365;7.52399;-2.94982;23565000;-37.71151174;145.03631255;86.61445857;2.56930788;0.00000000;4.73586503;3.37581389;
23566086;48.5;56.3;0;0;0;-83.4;16.21;6.75;0.1;16.25;9038;0.479;1.1371;0.1284;55.2771;6.383;642570;651132;305.759;0;61;0.085;13.43;23566033;1.137;0.1284;55.2718;6.383;0.842;400.423;4.54;11.52;4.636;3295.82;3339.74;1;23566033;-0.0767146;0.00297192;1.2907;0.0210438;0.0937835;1.0083;-9.85617;4.14329;5.77359;23566000;-37.71154841;145.03628631;86.55052895;3.66048479;0.00000000;4.73743807;3.37360602;
23566183;48.5;56.2;0;0;0;-84;15.08;6.22;-0.01;15.05;9085;0.485;1.1373;0.1284;55.2848;6.383;642652;651214;9.56308;0;61;0.172;13.445;23566086;1.1371;0.1284;55.2771;6.383;0.842;400.533;7.21;17.37;4.635;3296.1;3340.02;1;23566086;-0.0531929;0.00539717;1.28046;-0.144489;-0.115367;1.01914;2.47732;7.30369;10.7109;23566000;-37.71154841;145.03628631;86.55052895;3.66048479;0.00000000;4.73743807;3.37360602;
23566235;48.6;56.3;0;0;0;-83.9;14.52;5.98;-0.03;14.5;9092;0.483;1.1374;0.1284;55.2897;6.383;642707;651269;52.3399;0;61;0.21;13.425;23566183;1.1373;0.1284;55.2848;6.383;0.842;400.733;6.1;14.67;4.66;3296.52;3340.44;1;23566183;-0.0247673;0.0147622;1.25999;0.11772;-0.338697;1.01918;-5.62518;1.50688;10.1421;23566000;-37.71154841;145.03628631;86.55052895;3.66048479;0.00000000;4.73743807;3.37360602;
23566334;48.7;56.2;0;0;0;-84;16.2;6.76;-0.06;16.17;9124;0.475;1.1375;0.1284;55.298;6.383;642789;651351;116.496;0;61;0.086;13.551;23566236;1.1374;0.1284;55.2897;6.383;0.843;400.884;5.72;14.14;4.664;3296.8;3340.72;1;23566236;0.000608306;0.0112448;1.2574;0.21174;-0.0486103;1.02116;-1.70949;-1.39178;-1.26064;23566000;-37.71154841;145.03628631;86.55052895;3.66048479;0.00000000;4.73743807;3.37360602;
23566386;48.4;56.2;0;0;0;-83.5;17.56;7.48;0.25;17.66;9155;0.503;1.1377;0.1284;55.3037;6.383;642844;651406;159.167;0;61;-0.032;13.712;23566334;1.1375;0.1284;55.298;6.383;0.843;401.009;4.19;9.69;4.68;3297.22;3341.14;1;23566334;-0.00693657;0.010153;1.26608;0.289969;0.125919;1.02112;4.95132;-1.19972;-4.54895;23566000;-37.71154841;145.03628631;86.55052895;3.66048479;0.00000000;4.73743807;3.37360602;
23566504;48.3;56.2;0;0;0;-83.4;20.56;8.87;0.09;20.58;9244;0.52;1.1379;0.1284;55.3143;6.383;642927;651489;224.078;0;61;-0.234;13.931;23566386;1.1377;0.1284;55.3037;6.383;0.843;401.056;8.94;20.35;4.697;3297.51;3341.42;1;23566386;-0.0143507;0.00893213;1.26976;-0.0431402;-0.035379;1.0205;5.72851;-0.655971;-2.50223;23566000;-37.71154841;145.03628631;86.55052895;3.66048479;0.00000000;4.73743807;3.37360602;
23566566;48.3;56.2;0;0;0;-83.7;23.74;10.51;0;23.73;9395;0.531;1.1381;0.1284;55.327;6.383;643012;651574;290.194;0;61;-0.498;14.28;23566506;1.1379;0.1284;55.3143;6.383;0.843;400.953;10.81;24.84;4.742;3297.93;3341.85;1;23566506;-0.0300596;0.00929517;1.27283;-0.198226;0.13861;1.03138;1.72166;-6.95828;3.25267;23566000;-37.71154841;145.03628631;86.55052895;3.66048479;0.00000000;4.73743807;3.37360602;
23566634;48.5;56.2;0;0;0;-83.6;20.45;9.05;-0.23;20.36;9535;0.51;1.1383;0.1284;55.3346;6.383;643070;651632;335.314;0;61;-0.277;14.366;23566567;1.1381;0.1284;55.327;6.383;0.842;400.68;10.94;24.07;4.821;3298.37;3342.29;1;23566567;-0.023985;0.0148089;1.26126;0.0154796;0.00124244;1.02847;-8.93552;1.69348;8.85598;23566000;-37.71154841;145.03628631;86.55052895;3.66048479;0.00000000;4.73743807;3.37360602;
23566685;48.5;56.2;0;0;0;-82.9;14.34;6.23;0.05;14.34;9575;0.507;1.1384;0.1284;55.3396;6.383;643127;651690;20.3356;0;61;0.142;14.116;23566634;1.1383;0.1284;55.3346;6.383;0.842;400.594;6.9;15.82;4.891;3298.66;3342.58;1;23566634;-0.00184501;0.0228583;1.25431;0.143381;-0.210401;1.01558;-5.55893;-4.88833;5.17977;23566000;-37.71154841;145.03628631;86.55052895;3.66048479;0.00000000;4.73743807;3.37360602;
23566783;48.4;56.2;0;0;0;-83.3;18.35;8.08;0.03;18.35;9586;0.522;1.1386;0.1284;55.3493;6.383;643214;651776;87.3642;0;61;-0.136;14.262;23566686;1.1384;0.1284;55.3396;6.383;0.842;400.727;7.57;18.02;4.911;3298.96;3342.88;1;23566686;0.0113549;0.00867553;1.25215;0.129642;-0.143651;1.0119;16.2032;-1.82221;-0.0906687;23566000;-37.71154841;145.03628631;86.55052895;3.66048479;0.00000000;4.73743807;3.37360602;
23566835;48.3;56.2;0;0;0;-83;21.82;9.9;0.1;21.85;9675;0.538;1.1388;0.1284;55.3572;6.383;643272;651834;132.886;0;61;-0.435;14.632;23566784;1.1386;0.1284;55.3493;6.383;0.842;400.713;9.02;20.1;4.917;3299.4;3343.32;1;23566784;-0.00674411;0.00280524;1.24594;0.036088;-0.0865049;1.0052;4.91002;-2.9945;4.54546;23566000;-37.71154841;145.03628631;86.55052895;3.66048479;0.00000000;4.73743807;3.37360602;
23566934;48.1;56.2;0;0;0;-81.9;23.9;11.04;0.09;23.91;9819;0.548;1.139;0.1284;55.3703;6.383;643360;651922;201.696;0;61;-0.63;14.859;23566835;1.1388;0.1284;55.3572;6.383;0.842;400.576;11.57;24.04;4.963;3299.7;3343.62;1;23566835;-0.00249152;0.00308765;1.24328;-0.0483075;0.0960179;1.00714;1.16055;-2.86539;1.95976;23566000;-37.71154841;145.03628631;86.55052895;3.66048479;0.00000000;4.73743807;3.37360602;
23566986;48.3;56.2;0;0;0;-82;23.75;11.03;-0.24;23.67;9926;0.532;1.1392;0.1284;55.3795;6.383;643421;651983;248.639;0;61;-0.636;15.007;23566934;1.139;0.1284;55.3703;6.383;0.841;400.233;13.14;27.33;5.037;3300.15;3344.07;1;23566934;-0.00805638;0.00805605;1.22928;-0.0923037;-0.139473;1.01247;1.5636;1.80199;13.8373;23566000;-37.71154841;145.03628631;86.55052895;3.66048479;0.00000000;4.73743807;3.37360602;
23567083;48.3;56.1;0;0;0;-82.3;19.81;9.23;0.02;19.81;10075;0.547;1.1395;0.1284;55.3906;6.383;643511;652073;319.335;0;61;-0.35;15.054;23566986;1.1392;0.1284;55.3795;6.383;0.841;399.998;9.03;19.75;5.092;3300.46;3344.38;1;23566986;0.00412642;0.0146865;1.21454;-0.00688028;-0.0241763;1.01537;-9.73134;-2.34804;13.701;23567000;-37.71158566;145.03625802;86.51596041;4.19980354;0.00000000;4.73793749;3.37290459;
23567136;48.6;56.1;0;0;0;-82.5;16.01;7.39;-0.3;15.89;10199;0.536;1.1396;0.1284;55.397;6.383;643573;652135;7.46759;0;61;-0.064;15.056;23567084;1.1395;0.1284;55.3906;6.383;0.84;399.878;9.54;20.89;5.169;3300.93;3344.84;1;23567084;0.031615;0.0111585;1.19356;0.0271556;-0.167951;1.00606;5.60237;-8.99629;12.0072;23567000;-37.71158566;145.03625802;86.51596041;4.19980354;0.00000000;4.73793749;3.37290459;
